duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif,dem_q7_baseline
2727,48,0,1,50,4,better than today,255,1.5932202339172363,85,0,2,2,1,1,2,2,15.5,1,1,0,1,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,2,4,Rented,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5117,0,0,220,250,-30,Middle (6-8)
2731,30,1,1,50,4,about the same as today,249,1.0508596897125244,100,0,3,1,1,1,1,10.833333015441896,8,0,0,1,1,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,1,1,2,4,-0.06621140241622925,Private job with a salary,2,1,0,-0.4127283858996401,-0.32880223488740973,3,1,2102,1,1,115,115,0,Intermediate
2456,29,1,1,50,1,better than today,260,1.141459822654724,100,0,4,1,1,1,1,9.833333015441896,9.333333015441896,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,0,2,2,-1.5689871311187744,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,3,1,2098,1,1,90,90,0,Middle (6-8)
2566,31,0,1,50,5,about the same as today,270,1.745762586593628,80,0,1,1,2,2,2,9,15.5,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,3,Rented,1,0,0,2,3,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,2,1,4119,0,0,200,220,-20,No formal education
2407,45,0,0,70,2,about the same as today,250,0.8604651093482971,50,0,6,1,2,2,1,11,9,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,0,1,2,2,0.685176432132721,Daily labour,3,1,0,-3.228601083247185,-0.32880223488740973,1,0,1097,1,1,50,50,0,Secondary/Matric
2596,45,0,0,50,5,worse than today,265,1.6949150562286377,90,0,1,1,1,1,1,11,16,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,3,Owned,1,0,2,3,5,-1.5689871311187744,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,1,4111,0,1,260,220,40,Secondary/Matric
2596,65,0,0,50,5,worse than today,235,1.3898303508758545,70,0,1,1,2,1,1,11,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,0,2,2,5,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,1.6207331401087366,3,1,4118,0,0,150,180,-30,Secondary/Matric
2560,50,0,0,50,4,about the same as today,150,0.3802208304405213,99,1,2,4,4,4,4,1.5,10.5,1,1,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,1,1,4,4,2.939340114593506,Private job with a salary,1,1,1,-0.4127283858996401,-0.32880223488740973,3,1,3115,1,1,270,270,0,Postgraduate
2692,35,0,0,50,5,about the same as today,245,1.4915252923965454,80,1,1,2,2,2,2,12,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6120,0,0,218,234,-16,Secondary/Matric
2467,45,0,0,50,4,about the same as today,240,1.4406778812408447,80,0,3,4,2,2,2,2,15.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,5,1,Rented,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,0,1.464520078998723,1.6207331401087366,1,1,5115,0,1,200,180,20,Secondary/Matric
2676,62,0,0,50,4,worse than today,240,0.7860465049743652,75,1,2,2,2,2,2,7,12,1,0,1,0,0,0,1,0,1,WhatsApp,0,head of household,1,1,1,1,2,Without rent,1,0,1,3,2,0.685176432132721,Other,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5125,0,1,250,210,40,Middle (6-8)
2572,35,0,0,70,4,better than today,230,0.8943684101104736,70,1,6,1,1,1,1,0,9,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,1,1,1,2,1,Owned,1,1,1,2,4,0.685176432132721,Earnings from trade,2,1,1,-1.3513526183488216,-0.32880223488740973,3,0,1106,1,0,120,120,0,Intermediate
2457,40,1,0,50,1,better than today,250,1.0590959787368774,100,0,1,1,1,1,1,12,8.5,0,0,1,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,4,Owned,1,0,2,9,4,-0.8175992965698242,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,1,2096,1,1,200,200,0,Middle (6-8)
2562,40,0,0,60,5,worse than today,260,1.644067645072937,80,0,2,2,2,2,1,9.5,15,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,1,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,0,-1.3513526183488216,-0.32880223488740973,2,1,4113,1,1,200,160,40,Middle (6-8)
2719,25,0,0,30,5,about the same as today,260,1.644067645072937,70,1,3,2,2,2,2,10,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,4,2,Owned,1,1,1,3,3,2.1879522800445557,Private job with a salary,2,0,1,0.5258958465495415,-0.32880223488740973,1,1,6116,1,0,233,252,-19,Intermediate
2853,35,1,0,50,4,about the same as today,235,0.935550332069397,90,0,3,4,2,2,1,10,10.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,1,1,2,3,0.685176432132721,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,3,1,3103,1,1,250,250,0,Secondary/Matric
2392,40,0,0,50,4,better than today,200,0.4883720874786377,50,0,7,2,2,2,1,0,12.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1094,1,1,320,320,0,Secondary/Matric
2260,40,1,1,50,5,about the same as today,240,0.9767322540283204,80,0,6,2,2,2,1,2,7,1,0,0,0,0,0,0,1,1,Facebook,0,head of household,0,1,1,3,1,Owned,1,1,2,2,3,-0.06621140241622925,Private job with self-employment,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1104,1,1,50,50,0,Other education
2591,50,0,0,40,4,worse than today,265,1.6949150562286377,90,0,3,1,1,2,1,9.5,16,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,0,2,2,4,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,2,1,4117,0,0,160,200,-40,Middle (6-8)
2724,39,0,0,40,4,about the same as today,257,1.6135591268539429,75,0,4,2,2,1,2,2,16,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,6,2,Owned,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,1,1,5120,0,0,175,200,-25,Middle (6-8)
2718,30,0,0,50,5,about the same as today,255,1.5932202339172363,70,1,1,2,2,2,2,12,13,1,0,1,1,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,1,1,6117,0,1,274,259,15,Middle (6-8)
2815,34,0,0,40,5,about the same as today,255,0.8976744413375854,70,1,2,4,2,2,2,11,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,1,Without rent,1,0,2,3,3,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6121,0,0,234,265,-31,Secondary/Matric
2699,32,0,0,40,5,about the same as today,260,1.644067645072937,70,1,2,2,2,2,2,10,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,3,5,Owned,1,1,3,5,6,-0.06621140241622925,Earnings from trade,2,0,0,1.464520078998723,0.6459654526106634,1,1,6119,0,1,215,190,25,Intermediate
2579,45,0,0,50,4,worse than today,240,1.4406778812408447,60,0,3,1,2,1,1,10.5,15,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,0,2,3,5,-1.5689871311187744,Private job with a salary,2,0,0,0.5258958465495415,0.6459654526106634,2,1,4120,1,1,250,200,50,Middle (6-8)
2775,50,0,0,50,5,about the same as today,240,1.4406778812408447,80,1,2,2,2,2,2,12,11,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,1,2,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,6114,1,0,200,228,-28,Secondary/Matric
2443,32,1,1,50,1,about the same as today,250,1.0590959787368774,100,0,3,1,1,1,1,11.833333015441896,9.833333015441896,0,0,1,0,0,0,2,0,1,Facebook,0,head of household,0,1,0,3,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,3,1,2099,1,1,100,100,0,Secondary/Matric
2805,40,0,0,50,5,about the same as today,260,0.934883713722229,80,1,3,4,4,2,1,11,10,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,3,Without rent,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,6122,0,0,260,282,-22,Secondary/Matric
2280,30,0,1,40,4,about the same as today,245,1.0179141759872437,80,1,2,4,4,2,1,2.5,11,1,0,0,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,1,2,Owned,1,1,2,2,4,0.685176432132721,Private job with a salary,3,1,1,-1.3513526183488216,0.6459654526106634,3,1,3106,0,0,250,250,0,Secondary/Matric
2644,36,0,0,40,2,about the same as today,240,0.7860465049743652,85,1,2,2,2,2,2,5,14.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,1,Without rent,1,0,1,2,2,0.685176432132721,Current government job,3,0,1,1.464520078998723,1.6207331401087366,1,0,5121,0,0,250,290,-40,Middle (6-8)
2757,35,1,1,50,1,about the same as today,249,1.0508596897125244,100,0,5,1,1,1,1,10.666666030883787,9.333333015441896,0,0,0,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,4,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,3,1,2105,1,0,310,310,0,Middle (6-8)
2565,50,1,0,60,5,about the same as today,150,0.3802208304405213,70,1,2,5,4,4,4,3.5,11.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,1,1,3,3,0.685176432132721,Private job with a salary,2,1,1,-1.3513526183488216,-1.303569922385483,2,1,3113,1,0,350,350,0,Intermediate
2757,46,0,0,50,1,about the same as today,255,1.1002779006958008,100,0,3,1,1,1,1,12,11,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,0,2,2,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,1,1,2103,1,0,300,300,0,No formal education
2505,28,0,0,20,4,worse than today,250,1.0590959787368774,90,1,4,2,2,2,2,1.5,10,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,1,1,1,3,1,Rented,1,1,1,3,4,0.685176432132721,Private job with a salary,2,1,1,-1.3513526183488216,-0.32880223488740973,2,1,3107,1,0,200,200,0,Secondary/Matric
2496,35,1,0,70,5,worse than today,250,1.0590959787368774,90,1,1,4,2,2,2,1,10,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,1,1,Rented,1,1,1,2,3,0.685176432132721,Private job with a salary,2,1,0,-1.3513526183488216,-0.32880223488740973,2,1,3110,0,1,300,300,0,Other education
2767,53,1,0,50,1,about the same as today,250,1.0590959787368774,100,0,2,1,1,1,1,12.999999046325684,9.999999046325684,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,2,1,2101,1,0,150,150,0,Secondary/Matric
2819,61,0,0,60,1,better than today,230,0.7116279006004333,90,0,6,2,2,2,2,1,8.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,4,2,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1096,1,0,240,240,0,Middle (6-8)
2727,42,0,0,40,4,about the same as today,240,1.4406778812408447,80,1,3,4,2,2,1,2,12.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,1.6207331401087366,1,1,5116,0,0,200,230,-30,Secondary/Matric
2425,50,0,1,50,1,about the same as today,259,1.1332234144210815,100,0,3,1,1,1,1,11.833333015441896,10,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,0,3,3,Owned,0,0,1,6,5,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,1,2097,1,0,180,180,0,No formal education
2597,43,0,0,50,4,about the same as today,240,0.9767322540283204,50,0,7,2,1,2,1,9,7,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1108,1,0,80,80,0,Primary (1-5)
2405,33,1,1,50,5,better than today,240,0.7860465049743652,60,0,7,1,1,1,1,0,9.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,2,Rented,1,0,1,2,2,-0.06621140241622925,Current government job,3,1,1,0.5258958465495415,-0.32880223488740973,1,0,1098,1,0,60,60,0,Secondary/Matric
2757,36,0,0,40,5,better than today,265,1.146473050117493,70,1,3,2,2,2,2,11,9,1,0,1,1,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,7,2,Owned,1,0,2,4,4,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,1,1,6099,0,1,204,188,16,Secondary/Matric
2589,36,0,0,50,5,about the same as today,250,1.542372703552246,80,0,1,1,2,2,2,2,16,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,1,Owned,0,0,1,2,4,-0.8175992965698242,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,2,1,4116,1,1,210,190,20,Middle (6-8)
2772,37,0,0,50,5,about the same as today,255,1.5932202339172363,80,1,2,2,2,2,2,12,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,5,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6115,0,0,232,246,-14,Middle (6-8)
2651,35,0,0,40,4,about the same as today,255,0.8976744413375854,80,0,4,2,1,1,1,3,13.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,2,Rented,1,0,1,2,2,0.685176432132721,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5122,0,1,270,240,30,Middle (6-8)
2832,26,0,0,40,4,about the same as today,235,0.903476059436798,90,0,2,1,1,1,1,10.5,15,1,0,0,0,0,1,1,1,1,Facebook,1,son of household head,1,1,0,3,1,Owned,0,0,1,2,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,2,1,4092,0,0,150,190,-40,Secondary/Matric
2454,30,0,1,50,1,better than today,245,1.0179141759872437,100,0,3,1,1,1,1,12,10.333333015441896,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,3,3,-0.8175992965698242,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2100,1,1,110,110,0,Middle (6-8)
2538,35,0,1,70,4,about the same as today,240,1.4406778812408447,60,0,1,1,1,1,1,8,16.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,5,0.685176432132721,Daily labour,3,0,0,-2.2899768507980034,-1.303569922385483,3,1,4114,1,1,230,200,30,No formal education
2558,48,1,0,50,4,worse than today,145,0.3342134654521942,90,0,1,4,4,2,1,10.5,11.5,0,0,0,0,0,1,2,1,0,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,1,0,-1.3513526183488216,-1.303569922385483,2,1,3114,1,0,300,300,0,Secondary/Matric
2585,51,0,0,60,5,better than today,235,0.935550332069397,60,0,5,1,2,1,2,0,10,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,3,2,Owned,1,1,2,3,3,1.436564326286316,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,2,0,1107,1,1,150,15,135,Intermediate
2726,30,0,1,30,2,about the same as today,252,1.5627117156982422,90,0,4,2,2,1,1,2,17,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,0,1,1,3,2,Owned,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,1.6207331401087366,1,1,5118,0,0,250,290,-40,Intermediate
2814,38,1,0,50,4,worse than today,240,0.9767322540283204,80,0,3,5,2,2,2,11,11,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,2,1,1,1.464520078998723,-1.303569922385483,2,1,3102,1,0,200,200,0,Secondary/Matric
2496,35,1,0,60,4,about the same as today,240,0.9767322540283204,80,1,4,2,4,1,1,2,10,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,1,1,2,2,0.685176432132721,Private job with a salary,2,1,0,-0.4127283858996401,-1.303569922385483,2,1,3109,1,1,250,250,0,Other education
2718,38,0,0,40,5,about the same as today,240,1.4406778812408447,80,1,2,2,2,2,2,11,9,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6118,0,1,209,200,9,Secondary/Matric
2638,40,0,1,50,5,worse than today,240,0.943975567817688,80,0,0,1,2,1,1,12,15,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,1,Rented,1,0,1,2,4,0.685176432132721,Daily labour,4,0,1,-0.4127283858996401,0.6459654526106634,2,1,4096,0,0,200,250,-50,Primary (1-5)
2271,21,1,1,90,4,better than today,235,0.935550332069397,90,0,7,1,1,1,1,7,6,1,0,0,0,0,0,0,1,2,Facebook,0,head of household,0,1,0,3,2,Owned,1,0,2,2,2,-0.06621140241622925,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1105,1,1,170,170,0,Intermediate
2667,35,0,0,30,4,better than today,242,0.8009302616119385,90,0,3,2,1,1,1,5,13,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,1,Without rent,1,0,0,2,2,-0.06621140241622925,Current government job,3,0,0,2.4031443114479045,1.6207331401087366,1,1,5124,0,1,220,200,20,Middle (6-8)
2725,24,0,0,30,2,worse than today,242,1.4610167741775513,82,1,3,2,2,2,1,2,16,1,0,1,1,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,5,4,Owned,1,0,2,4,3,-1.5689871311187744,Earnings from trade,3,0,0,1.464520078998723,1.6207331401087366,1,0,5119,0,1,270,240,30,Intermediate
2747,42,0,0,50,5,about the same as today,265,0.9720930457115172,80,1,2,2,2,2,1,10,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Without rent,1,0,1,2,3,-0.06621140241622925,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6125,0,0,200,225,-25,Secondary/Matric
2889,45,1,1,50,4,worse than today,135,0.24219875037670135,70,0,1,2,4,5,4,2.5,11.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,1,1,2,4,2.939340114593506,Earnings from trade,2,1,1,-1.3513526183488216,0.6459654526106634,3,1,3119,1,0,250,250,0,Intermediate
2820,55,0,0,50,4,about the same as today,170,0.32484734058380127,70,1,2,2,2,2,2,3,13.5,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5158,0,1,260,220,40,Primary (1-5)
2498,54,1,0,50,1,about the same as today,154,0.41702672839164734,100,0,3,1,1,1,1,10,8,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,0,3,-0.8175992965698242,Earnings from trade,4,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2112,1,1,350,350,0,University
2502,58,1,0,50,4,better than today,255,1.1002779006958008,70,0,2,4,2,2,2,1,12,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,8,2,Owned,1,0,2,2,4,-0.8175992965698242,Earnings from trade,3,1,1,-1.3513526183488216,0.6459654526106634,2,1,3108,0,0,230,230,0,Middle (6-8)
2754,30,0,0,20,5,about the same as today,300,0.32158589363098145,70,1,2,2,2,2,2,13,12,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,1,0,6067,0,0,225,248,-23,Intermediate
2312,45,1,0,70,2,better than today,105,0.03384540975093841,70,0,7,1,1,1,1,2,6,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,1,6,1,Owned,1,0,2,3,4,-0.06621140241622925,Current government job,2,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1114,1,0,300,300,0,Secondary/Matric
2461,45,1,0,70,4,worse than today,155,0.42622819542884827,80,0,3,2,2,1,1,12,12.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,4,4,0.685176432132721,Daily labour,3,1,0,-2.2899768507980034,-1.303569922385483,2,0,3112,1,1,250,250,0,Secondary/Matric
2673,60,0,0,50,4,worse than today,148,0.15339651703834534,70,0,3,1,2,2,1,8,16,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,3,Owned,1,0,2,3,5,-0.8175992965698242,Other,3,0,0,-1.3513526183488216,0.6459654526106634,1,1,4158,0,1,250,200,50,Secondary/Matric
2891,41,1,0,40,5,about the same as today,165,0.5182428956031799,90,1,2,5,2,2,2,10,11.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,1,1,3,4,2.1879522800445557,Daily labour,3,1,0,1.464520078998723,-1.303569922385483,2,1,3120,1,1,250,250,0,Primary (1-5)
2853,65,0,0,30,4,worse than today,250,1.0590959787368774,80,0,4,2,2,1,1,2,13,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,0,0.5258958465495415,-1.303569922385483,2,0,3105,1,1,150,150,0,Secondary/Matric
2476,60,1,1,90,4,about the same as today,135,0.05208465829491615,40,0,5,1,2,2,2,10,8,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,0,3,2,Owned,1,1,2,3,3,2.1879522800445557,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1124,1,1,300,300,0,No formal education
2616,43,0,1,50,4,about the same as today,143,0.11443041265010834,80,0,4,4,2,2,2,4,12.5,1,1,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,1,Without rent,1,0,1,2,2,-0.06621140241622925,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,2,1,5155,0,0,250,280,-30,Middle (6-8)
2673,40,0,0,50,4,worse than today,157,0.22353549301624295,80,0,1,2,1,1,2,1,15,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,1,Owned,1,0,2,2,4,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,3,0,4157,1,1,220,180,40,Secondary/Matric
2756,46,0,0,50,5,better than today,305,0.34361234307289124,90,1,3,4,2,2,2,11,13,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,0,2,3,4,-0.8175992965698242,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,1,1,6066,0,1,232,215,17,Secondary/Matric
2296,54,0,0,50,5,better than today,130,0.19619138538837433,60,1,5,1,1,2,2,0,9,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,2,1,3,-0.06621140241622925,Earnings from trade,2,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1112,1,0,200,200,0,Primary (1-5)
2617,63,0,1,40,4,worse than today,165,0.28588125109672546,80,0,1,1,2,2,2,7.5,16,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,1,1,Owned,1,0,2,3,6,-1.5689871311187744,Other,3,0,0,1.464520078998723,0.6459654526106634,2,1,4160,0,1,180,160,20,Secondary/Matric
2497,54,1,1,100,5,better than today,100,0.22067803144454956,60,0,7,1,1,1,1,1,8,1,0,0,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,1,1,3,Owned,1,1,2,3,4,1.436564326286316,Earnings from trade,2,1,0,-0.4127283858996401,-2.278337609883556,1,0,1125,1,1,250,250,0,Secondary/Matric
2821,32,0,0,30,2,about the same as today,140,0.09105075150728226,80,0,3,2,2,1,1,1,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,2.4031443114479045,2.5955008276068097,1,0,5160,0,1,210,190,20,Secondary/Matric
2687,23,0,1,50,4,worse than today,290,0.27753305435180664,80,0,1,1,2,2,1,9.5,13,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,1,4061,1,0,150,160,-10,Primary (1-5)
2278,40,0,0,60,4,about the same as today,150,0.3802208304405213,50,1,3,2,2,1,1,9,9,1,0,0,0,1,0,2,1,0,WhatsApp,0,Other,0,1,1,4,1,Rented,1,0,1,1,2,0.685176432132721,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1111,1,1,350,350,0,Primary (1-5)
